epoch,pseudo_precision_mean,pseudo_recall_mean,pseudo_labels_per_image_mean,mean_confidence_mean,norm_s_mean,norm_u_mean,ratio_u_over_s_mean,lambda_ratio_u_over_s_mean,cos_su_mean,cos_total_mean,num_reliable_pseudo_mean,num_positive_anchors_mean,sum_target_scores_unsup_mean,L_u_box_mean,L_u_cls_mean,L_u_dfl_mean,pseudo_precision_std,pseudo_recall_std,pseudo_labels_per_image_std,mean_confidence_std,norm_s_std,norm_u_std,ratio_u_over_s_std,lambda_ratio_u_over_s_std,cos_su_std,cos_total_std,num_reliable_pseudo_std,num_positive_anchors_std,sum_target_scores_unsup_std,L_u_box_std,L_u_cls_std,L_u_dfl_std
10,0.814361483954997,0.08474071432973819,2.36328125,0.7363630395700652,220.78684997558594,1741.0588684082031,7.927128354420946,3.963564177210473,0.822844848036766,0.8857835680246353,75.625,748.625,350.0256538391113,0.9394918531179428,6.7723329067230225,1.3450498580932617,0.05613700616082369,0.034754484434083514,0.7815526757429325,0.019682606236566248,39.31257450186202,406.1158624038598,1.5481579274553674,0.7740789637276837,0.03903373209275794,0.02496741670921473,25.00968562377384,247.1982693608513,105.45172088901943,0.05001509656273425,1.500900870867594,0.05323552398292452
30,0.9091040640118521,0.07361603362625606,1.9140625,0.6501130893932882,125.28186416625977,2034.3273468017578,16.636555605580963,8.318277802790481,0.49352266639471054,0.5796345137059689,61.25,609.0,384.3707809448242,1.035493515431881,7.076406002044678,1.6334476172924042,0.035485801905794034,0.011956834032726621,0.476690556565525,0.014740497187058896,17.127433258107306,477.4243700015212,4.858078889080678,2.429039444540339,0.09841093465298437,0.10088800051834644,15.2540978100968,151.11005922836506,100.99280474131261,0.1461004461153619,1.625512011922379,0.2258559935910913
50,0.9256588152750342,0.40828455545971737,10.109375,0.7988781613201796,121.83831977844238,344.1395492553711,2.8594286864909875,1.4297143432454937,0.4531561844050884,0.7905014976859093,323.5,3191.125,2296.5274353027344,0.7922665774822235,0.8581754118204117,1.1932090818881989,0.01909065850322621,0.08781364155844153,1.3248120444519669,0.013498980293981222,15.38203834524168,29.158969645839164,0.36512970376139126,0.18256485188069563,0.10745987957650885,0.053901667140335494,42.39398542246294,415.770200200784,291.7741699634451,0.05326271306910949,0.07499180740673655,0.048632387508199024
70,0.9095672020053776,0.4879362536631255,12.3515625,0.8200680477003339,143.11917686462402,292.7333755493164,2.0653505133469605,1.0326752566734803,0.527184933423996,0.8693392798304558,395.25,3886.375,2840.2618713378906,0.7080726101994514,0.6204558089375496,1.0673744082450867,0.023281705973566606,0.09533543304157059,1.574853508812407,0.009977948822917849,12.31030823416724,15.278979814419735,0.2474310954061386,0.1237155477030693,0.10189723037602175,0.03700724949981051,50.39531228199702,502.4552063368435,341.35999687850625,0.03194391668988176,0.028244094800510898,0.029265308269646188
90,0.9006810345764176,0.4954244003610613,12.68359375,0.8233197177031619,93.32519626617432,242.0035228729248,2.6438338042095375,1.3219169021047688,0.314132172614336,0.7504775673151016,405.875,3981.875,2946.357391357422,0.6541928574442863,0.4928189590573311,1.0383466631174088,0.026532230298388634,0.09429946582917285,1.6666417437915197,0.010696248354563344,12.591272951420672,13.070616561543359,0.39890041774980584,0.19945020887490292,0.07697086239173619,0.044309903977492966,53.33253580132863,522.5800028464541,356.66551478391995,0.033069814814222755,0.035106114344016975,0.03247148580189469
