epoch,pseudo_precision_mean,pseudo_recall_mean,pseudo_labels_per_image_mean,mean_confidence_mean,norm_s_mean,norm_u_mean,ratio_u_over_s_mean,lambda_ratio_u_over_s_mean,cos_su_mean,cos_total_mean,pseudo_precision_std,pseudo_recall_std,pseudo_labels_per_image_std,mean_confidence_std,norm_s_std,norm_u_std,ratio_u_over_s_std,lambda_ratio_u_over_s_std,cos_su_std,cos_total_std
10,0.8197577531304172,0.05773996551501766,1.6640625,0.683877100328943,118.68456935882568,1950.9084396362305,17.275162283580798,8.637581141790399,0.5571835525333881,0.6388263553380966,0.040451870267247815,0.01885560019086283,0.633101785729396,0.025652412094467274,24.81406826168959,564.5097381904171,6.5312518786647,3.26562593933235,0.11569139386746298,0.1033842647008414
30,0.24489303249854394,0.009924848406686716,0.88671875,0.5834092163700983,103.12648963928223,2455.0406799316406,23.812839902417487,11.906419951208743,-0.22050342604052275,-0.12774791847914457,0.14134346212335638,0.00718598474081557,0.35422171370617234,0.010688733439156732,9.576546947901893,861.0086855932026,8.260959722116763,4.130479861058381,0.10264911551345281,0.123546504596738
50,0.2733262980947928,0.3244732848947893,27.91796875,0.7083735170052103,115.10690021514893,279.744291305542,2.536742614686945,1.2683713073434726,0.14745394070632756,0.6973761171102524,0.037535857894895865,0.07534915992830939,6.671123667809715,0.015586948598257405,24.14598889289045,36.462265403482455,0.6072690265364518,0.3036345132682259,0.10441938109841181,0.06882809047994251
70,0.9706814090695706,0.13850150436155162,3.37109375,0.5615096024901645,114.44846153259277,696.8338661193848,6.52615255616916,3.26307627808458,0.5180770680308342,0.7210287228226662,0.024776497294628306,0.03780548017084834,1.032248273926112,0.007017264278837331,24.965104287495812,323.66392515129996,3.624172456541641,1.8120862282708206,0.068180713799822,0.07666799938029628
90,0.98671615488061,0.12070717045054538,2.86328125,0.7075111241669034,73.22263240814209,856.4311599731445,11.786533150596997,5.893266575298498,-0.08315815031528473,0.0850564744323492,0.01222597603477158,0.020806753922870902,0.5172647931291453,0.006393343284466826,8.202266468027767,118.7017704262208,1.808796892805895,0.9043984464029475,0.1824240193694632,0.1708100797958987
