epoch,pseudo_precision_mean,pseudo_recall_mean,pseudo_labels_per_image_mean,mean_confidence_mean,norm_s_mean,norm_u_mean,ratio_u_over_s_mean,lambda_ratio_u_over_s_mean,cos_su_mean,cos_total_mean,pseudo_precision_std,pseudo_recall_std,pseudo_labels_per_image_std,mean_confidence_std,norm_s_std,norm_u_std,ratio_u_over_s_std,lambda_ratio_u_over_s_std,cos_su_std,cos_total_std
10,0.814361483954997,0.08474071432973819,2.36328125,0.7363630395700652,220.78684997558594,1741.0589294433594,7.927128689566539,3.9635643447832694,0.8228448629379272,0.8857835084199905,0.05613700616082369,0.034754484434083514,0.7815526757429325,0.019682606236566248,39.312578597695236,406.1158977779653,1.5481582987361455,0.7740791493680728,0.03903373379503097,0.024967421356874398
30,0.9091040640118521,0.07361603362625606,1.9140625,0.6501130893932882,125.28186225891113,2034.3273468017578,16.636555943691967,8.318277971845983,0.49352264404296875,0.5796345211565495,0.035485801905794034,0.011956834032726621,0.476690556565525,0.014740497187058896,17.127434763745782,477.4243700015212,4.858079233984162,2.429039616992081,0.0984109299100431,0.10088799190114997
50,0.9256588152750342,0.40828455545971737,10.109375,0.7988781613201796,121.8383150100708,344.1395492553711,2.8594287839192045,1.4297143919596023,0.4531561955809593,0.7905015349388123,0.01909065850322621,0.08781364155844153,1.3248120444519669,0.013498980293981222,15.382034106952043,29.158969645839164,0.36512967433425697,0.18256483716712849,0.10745986389171652,0.05390167207871046
70,0.9095672020053776,0.4879362536631255,12.3515625,0.8200680477003339,143.11917686462402,292.73337173461914,2.0653504842589827,1.0326752421294914,0.5271849371492863,0.8693392872810364,0.023281705973566606,0.09533543304157059,1.574853508812407,0.009977948822917849,12.31030823416724,15.278978363494463,0.24743107058635214,0.12371553529317607,0.10189725031271389,0.03700727408843578
90,0.9006810345764176,0.4954244003610613,12.68359375,0.8233197177031619,93.32519721984863,242.00352096557617,2.643833760866193,1.3219168804330965,0.314132172614336,0.7504775822162628,0.026532230298388634,0.09429946582917285,1.6666417437915197,0.010696248354563344,12.591274314836681,13.070615726372521,0.39890040986367353,0.19945020493183677,0.07697086765751515,0.04430991002768495
