epoch,pseudo_precision_mean,pseudo_recall_mean,pseudo_labels_per_image_mean,mean_confidence_mean,norm_s_mean,norm_u_mean,ratio_u_over_s_mean,lambda_ratio_u_over_s_mean,cos_su_mean,cos_total_mean,num_reliable_pseudo_mean,num_positive_anchors_mean,sum_target_scores_unsup_mean,L_u_box_mean,L_u_cls_mean,L_u_dfl_mean,pseudo_precision_std,pseudo_recall_std,pseudo_labels_per_image_std,mean_confidence_std,norm_s_std,norm_u_std,ratio_u_over_s_std,lambda_ratio_u_over_s_std,cos_su_std,cos_total_std,num_reliable_pseudo_std,num_positive_anchors_std,sum_target_scores_unsup_std,L_u_box_std,L_u_cls_std,L_u_dfl_std
10,0.8197577531304172,0.05773996551501766,1.6640625,0.683877100328943,118.68456935882568,1950.908447265625,17.27516226759935,8.637581133799674,0.5571835823357105,0.6388263627886772,53.25,529.875,272.60468673706055,1.0464524626731873,7.95073664188385,1.2733017057180405,0.040451870267247815,0.01885560019086283,0.633101785729396,0.025652412094467274,24.81406826168959,564.5097595354567,6.531252017436102,3.265626008718051,0.1156913854267553,0.10338430368211692,20.259257143340673,198.70482977270584,90.52489479341727,0.05744912728697455,2.2984604600534384,0.0521237898549306
30,0.24025292014673802,0.009924848406686716,0.8984375,0.5838011919275942,103.12648963928223,2418.5274810791016,23.474655850834267,11.737327925417134,-0.22030312195420265,-0.12635075114667416,28.75,277.875,128.79928302764893,1.682278886437416,17.17224657535553,2.093411311507225,0.13876523338102578,0.00718598474081557,0.34964756250937884,0.01035904893416417,9.576546947901893,844.0386663265762,8.163905160067067,4.0819525800335335,0.10231159806427624,0.12390611244005832,11.188722000300123,104.89451546672971,50.366579385515244,0.2606543254197243,6.030893500865789,0.29943935808515026
50,0.2728361029956451,0.327038583402252,28.2109375,0.7079528612760988,115.10690116882324,277.19978523254395,2.5130700222142472,1.2565350111071236,0.13592234416864812,0.6940684393048286,902.75,4898.125,2265.1331634521484,2.0004334300756454,1.9769138991832733,1.909693419933319,0.03677997303141708,0.07159677767358803,6.405692620569516,0.015403723182366769,24.14598814677111,34.11695648770288,0.5927324036100491,0.29636620180502454,0.0977285103103687,0.06988381189228858,204.9821638582245,941.1380660535414,462.27731699028715,0.08021433831626432,0.30386410877488645,0.10996086460013783
70,0.9706814090695706,0.13850150436155162,3.37109375,0.5615096024901645,114.44846439361572,696.8338623046875,6.5261524525837515,3.2630762262918758,0.5180770941078663,0.7210287153720856,107.875,1075.25,777.1457901000977,0.6775546967983246,3.7260248959064484,1.004616841673851,0.024776497294628306,0.03780548017084834,1.032248273926112,0.007017264278837331,24.965108707160777,323.6639278427811,3.62417252554941,1.812086262774705,0.06818075560431992,0.07666798031198342,33.031944765635586,328.60110696709467,231.56389247636517,0.0513736428212467,1.700314852849728,0.04081259412820148
90,0.98671615488061,0.12070717045054538,2.86328125,0.7075111241669034,73.22263240814209,856.4311599731445,11.786533150596997,5.893266575298498,-0.08315814658999443,0.08505648141726851,91.625,913.125,688.5201263427734,0.4947191849350929,2.999737411737442,0.8805252909660339,0.01222597603477158,0.020806753922870902,0.5172647931291453,0.006393343284466826,8.202266468027767,118.7017704262208,1.808796892805895,0.9043984464029475,0.18242401848489892,0.17081008325264746,16.55247338013265,164.2029517852831,108.73493926646087,0.044722078596181,0.46154097326070065,0.032297387293808294
