pseudo_precision,pseudo_recall,num_reliable_pseudo,pseudo_labels_per_image,num_positive_anchors,sum_target_scores_unsup,target_scores_sum_used,mean_reliable_confidence,L_sup_box,L_sup_cls,L_sup_dfl,L_unsup_box,L_unsup_cls,L_unsup_dfl,norm_s,norm_u_A_current,ratio_u_over_s_A_current,lambda_ratio_A_current,cos_su_A_current,cos_total_A_current,norm_u_B_fixed,ratio_u_over_s_B_fixed,lambda_ratio_B_fixed,cos_su_B_fixed,cos_total_B_fixed,norm_u_C_count,ratio_u_over_s_C_count,lambda_ratio_C_count,cos_su_C_count,cos_total_C_count,epoch,batch
0.8947368421052632,0.08066429418742586,76,2.375,760,516.9601440429688,516.9601440429688,0.646689814172293,1.1706312894821167,0.7550475001335144,1.2391507625579834,0.798204779624939,5.233518600463867,1.3650588989257812,109.96427154541016,1534.4884033203125,13.954427031207494,6.977213515603747,0.5048364400863647,0.600443959236145,266.4766845703125,2.4233024129139067,1.2116512064569533,0.38426846265792847,0.7949150204658508,9874.708984375,89.79924884326817,44.89962442163409,0.4742143750190735,0.4912048876285553,30,2
0.9230769230769231,0.057007125890736345,52,1.625,520,331.06103515625,331.06103515625,0.6413907626500497,1.1692438125610352,0.7675389051437378,1.2480008602142334,1.1617220640182495,7.722686767578125,1.8469293117523193,100.97280883789062,2135.605712890625,21.15030509173304,10.57515254586652,0.2775222957134247,0.3611563742160797,457.6938781738281,4.5328428855400515,2.2664214427700258,0.0772683322429657,0.46138572692871094,12719.859375,125.97311614279666,62.98655807139833,0.28201207518577576,0.29652655124664307,30,3
0.9130434782608695,0.08235294117647059,46,1.4375,460,281.3378601074219,281.3378601074219,0.62707384902498,1.0319485664367676,0.7260158061981201,1.2308415174484253,1.0884414911270142,9.17138671875,1.7435564994812012,130.1687469482422,2524.7958984375,19.39632943875085,9.698164719375425,0.5335420966148376,0.6014042496681213,408.2841796875,3.1365760926456665,1.5682880463228333,0.31063777208328247,0.7062673568725586,14611.02734375,112.24681566274622,56.12340783137311,0.5199184417724609,0.5327399373054504,30,4
0.9565217391304348,0.05714285714285714,46,1.4375,460,287.4803466796875,287.4803466796875,0.6485293727854023,1.176612138748169,0.7895029783248901,1.2397222518920898,1.0825419425964355,8.986480712890625,1.7895288467407227,113.5590591430664,2935.509521484375,25.85006906217934,12.92503453108967,0.5090039372444153,0.5630014538764954,479.2267150878906,4.220065917278699,2.1100329586393496,0.27453187108039856,0.6142290830612183,17265.029296875,152.03568457822286,76.01784228911143,0.5013130903244019,0.5110647678375244,30,5
0.9120879120879121,0.0929451287793953,91,2.84375,902,553.9686889648438,553.9686889648438,0.6676560574835473,1.0350399017333984,0.7561834454536438,1.222966194152832,0.9330175518989563,4.685783386230469,1.3503046035766602,142.48109436035156,1387.0267333984375,9.734812464946982,4.867406232473491,0.5666602253913879,0.6837780475616455,345.3693542480469,2.4239661816083955,1.2119830908041977,0.2870231866836548,0.7576788663864136,7646.7216796875,53.668325008425576,26.834162504212788,0.5607116222381592,0.5854709148406982,30,6
0.9428571428571428,0.06502463054187192,70,2.1875,697,454.66314697265625,454.66314697265625,0.6768073890890394,1.097507119178772,0.7891089916229248,1.2583177089691162,0.8747303485870361,5.437906265258789,1.3413722515106201,130.42620849609375,1762.016845703125,13.509683874279741,6.7548419371398705,0.6104859113693237,0.6916684508323669,278.93646240234375,2.138653462510933,1.0693267312554664,0.3792470395565033,0.8177078366279602,10760.2978515625,82.50104005656785,41.25052002828392,0.5961334705352783,0.6114253997802734,30,7
0.9136212624584718,0.46452702702702703,301,9.40625,2972,2143.90478515625,2143.90478515625,0.8063845167128351,0.7986637949943542,0.5193657279014587,1.0652228593826294,0.816005527973175,0.8826476335525513,1.2181310653686523,148.51307678222656,358.5906982421875,2.414539554439439,1.2072697772197194,0.5424559712409973,0.8526194095611572,260.35894775390625,1.75310453055717,0.876552265278585,0.5573042631149292,0.8983618021011353,1354.6002197265625,9.121083806733681,4.560541903366841,0.36872175335884094,0.5345882177352905,50,0
0.9363957597173145,0.42063492063492064,283,8.84375,2807,2070.208984375,2070.208984375,0.817289062818453,0.8293429613113403,0.4829154312610626,1.0455161333084106,0.7507802248001099,0.8330345749855042,1.1684887409210205,105.44804382324219,323.5879211425781,3.068695344268254,1.534347672134127,0.4344596564769745,0.7697796821594238,237.9884490966797,2.2569261644683425,1.1284630822341712,0.4375864267349243,0.8272088170051575,1263.142822265625,11.978817021802458,5.989408510901229,0.2949523627758026,0.4352320432662964,50,1
0.9371980676328503,0.46026097271648875,414,12.9375,4095,3000.6943359375,3000.6943359375,0.8013130031922013,0.9140627384185791,0.5596082806587219,1.0512125492095947,0.7347994446754456,0.6956623792648315,1.1471693515777588,110.11498260498047,307.7638244628906,2.7949314178883644,1.3974657089441822,0.5895221829414368,0.8503143191337585,259.815185546875,2.3594898659605623,1.1797449329802812,0.5540629029273987,0.8597973585128784,956.6137084960938,8.68740734335662,4.34370367167831,0.43722301721572876,0.5959501266479492,50,2
0.9054054054054054,0.3182897862232779,296,9.25,2911,2081.7216796875,2081.7216796875,0.8007042309319651,0.8994213938713074,0.5426890254020691,1.049521803855896,0.8257708549499512,0.8892105221748352,1.2363121509552002,106.61921691894531,379.5121154785156,3.559509499746472,1.779754749873236,0.34797242283821106,0.6964424252510071,277.55401611328125,2.6032269241321195,1.3016134620660598,0.3200336992740631,0.754245400428772,1388.766357421875,13.02547887289072,6.51273943644536,0.28435656428337097,0.4154697358608246,50,3
0.9546925566343042,0.5784313725490197,309,9.65625,3058,2226.83203125,2226.83203125,0.8099570986136649,0.7415444850921631,0.47829777002334595,1.0121982097625732,0.7951707243919373,0.8045049905776978,1.2598931789398193,108.1843490600586,332.8779602050781,3.0769511772934988,1.5384755886467494,0.42813628911972046,0.766374945640564,271.0380554199219,2.505335178099144,1.252667589049572,0.40240034461021423,0.7952249646186829,1099.24755859375,10.160874175833902,5.080437087916951,0.32010191679000854,0.4789813160896301,50,4
0.9463087248322147,0.36623376623376624,298,9.3125,2950,2170.4013671875,2170.4013671875,0.8006510546543454,0.9225959181785583,0.5729039907455444,1.0663186311721802,0.7129054069519043,0.8922892212867737,1.099545955657959,130.54586791992188,304.47998046875,2.332360152950387,1.1661800764751935,0.31529539823532104,0.7773786783218384,202.4046630859375,1.5504486377929214,0.7752243188964607,0.2649196684360504,0.8498411178588867,1385.74560546875,10.615009326214599,5.3075046631072995,0.26300638914108276,0.423796147108078,50,5
0.9005376344086021,0.3751399776035834,372,11.625,3645,2480.895263671875,2480.895263671875,0.776487464385648,0.8065227270126343,0.5163040161132812,1.0501800775527954,0.8880741000175476,0.9136019349098206,1.2130725383758545,137.5388946533203,383.4767761230469,2.7881333283187715,1.3940666641593857,0.35544663667678833,0.7539609670639038,280.3297424316406,2.038185221265868,1.019092610632934,0.32006099820137024,0.8084469437599182,1348.1334228515625,9.801834064826966,4.900917032413483,0.2987729012966156,0.46613866090774536,50,6
0.9111111111111111,0.2827586206896552,315,9.84375,3091,2197.56103515625,2197.56103515625,0.7782388592523242,0.8185579776763916,0.5338925123214722,1.04306960105896,0.8146263360977173,0.9544520378112793,1.2030596733093262,127.74212646484375,362.82708740234375,2.8403088115352326,1.4201544057676163,0.6119608283042908,0.8571415543556213,254.15367126464844,1.9895838459726498,0.9947919229863249,0.5657142996788025,0.8854321241378784,1454.1363525390625,11.383373619815693,5.691686809907846,0.4769914746284485,0.5961964130401611,50,7
0.901685393258427,0.5422297297297297,356,11.125,3484,2560.53662109375,2560.53662109375,0.8205727713831356,0.7093157172203064,0.45335596799850464,1.0048624277114868,0.7280247211456299,0.6397479176521301,1.0809264183044434,153.21217346191406,299.09564208984375,1.9521663020085922,0.9760831510042961,0.47382575273513794,0.8621229529380798,242.47364807128906,1.5826004069550248,0.7913002034775124,0.5221210718154907,0.9023773670196533,1018.6065673828125,6.648339647998145,3.3241698239990725,0.23189610242843628,0.4803367257118225,70,0
0.9147058823529411,0.4936507936507937,340,10.625,3330,2495.170654296875,2495.170654296875,0.8295672209823832,0.7437030673027039,0.4301123023033142,0.9904899001121521,0.6795417666435242,0.5946571230888367,1.0658375024795532,129.0511932373047,296.021728515625,2.2938317817123006,1.1469158908561503,0.35363245010375977,0.7949178218841553,243.5333709716797,1.887106696672385,0.9435533483361925,0.44299834966659546,0.8587937951087952,1076.162353515625,8.339034506536743,4.1695172532683715,0.07821308821439743,0.30393409729003906,70,1
0.93125,0.5302491103202847,480,15.0,4765,3512.565185546875,3512.565185546875,0.8205325682957967,0.8197578191757202,0.4836418330669403,0.9951498508453369,0.683750569820404,0.5669318437576294,1.0461604595184326,131.1434326171875,298.54473876953125,2.2764749466410135,1.1382374733205067,0.7130712270736694,0.9151502251625061,264.142333984375,2.0141483924354504,1.0070741962177252,0.6834834814071655,0.9168557524681091,785.326904296875,5.98830523667375,2.994152618336875,0.5347515344619751,0.7168278694152832,70,2
0.8857142857142857,0.3681710213776722,350,10.9375,3408,2473.142578125,2473.142578125,0.8278042232990265,0.8128761053085327,0.49325665831565857,0.9915908575057983,0.7503242492675781,0.6473919153213501,1.1294854879379272,131.24290466308594,317.8143615722656,2.4215736644059187,1.2107868322029594,0.5275748372077942,0.8469895124435425,254.39898681640625,1.9383827832024494,0.9691913916012247,0.5091330409049988,0.8730435967445374,1033.1395263671875,7.871964804644969,3.9359824023224843,0.3883577883243561,0.57188880443573,70,3
0.9509536784741145,0.6843137254901961,367,11.46875,3643,2724.5751953125,2724.5751953125,0.8330253106047087,0.6715071201324463,0.4238017201423645,0.9719738960266113,0.6744136214256287,0.5975862741470337,1.06220281124115,135.73471069335938,279.9436950683594,2.0624326205018035,1.0312163102509018,0.4541805684566498,0.8477396368980408,221.21241760253906,1.6297409592030137,0.8148704796015068,0.46317240595817566,0.8856502771377563,959.2307739257812,7.066952653642118,3.533476326821059,0.2995741665363312,0.5211484432220459,70,4
0.9140625,0.45584415584415583,384,12.0,3808,2811.98681640625,2811.98681640625,0.8190247613626221,0.8393832445144653,0.5085750818252563,1.00266432762146,0.671272337436676,0.6306630969047546,1.0210641622543335,160.8764190673828,262.4376220703125,1.6312995005215212,0.8156497502607606,0.5469854474067688,0.9042700529098511,197.23983764648438,1.2260332420991469,0.6130166210495734,0.4955870807170868,0.9257791042327881,964.367919921875,5.99446410799305,2.997232053996525,0.4523695707321167,0.6611965894699097,70,5
0.871244635193133,0.45464725643896975,466,14.5625,4544,3187.09814453125,3187.09814453125,0.8084277715294146,0.721524178981781,0.4612065553665161,0.9938476085662842,0.7281352281570435,0.6496453881263733,1.0570305585861206,159.12411499023438,288.1387023925781,1.810779606914147,0.9053898034570735,0.5220553278923035,0.8856281042098999,235.51426696777344,1.4800664687575935,0.7400332343787968,0.5377104878425598,0.9131693243980408,917.3256225585938,5.764843516112508,2.882421758056254,0.31724390387535095,0.5736557245254517,70,6
0.9069212410501193,0.37438423645320196,419,13.09375,4109,2957.019775390625,2957.019775390625,0.8015897541455835,0.7321615815162659,0.4553060829639435,0.9837734699249268,0.7491183876991272,0.6370229125022888,1.076287865638733,144.56846618652344,299.8704833984375,2.0742454513665662,1.0371227256832831,0.6261538863182068,0.8978959321975708,252.61854553222656,1.7473972865306326,0.8736986432653163,0.6133384704589844,0.9121610522270203,904.4170532226562,6.2559773723805705,3.1279886861902853,0.4298936724662781,0.6387693881988525,70,7
0.9016393442622951,0.5574324324324325,366,11.4375,3599,2674.6982421875,2674.6982421875,0.8251871917742849,0.5747376680374146,0.3487376570701599,0.9293777942657471,0.6673057675361633,0.5146300792694092,1.0416688919067383,96.53954315185547,219.70359802246094,2.2757886649294576,1.1378943324647288,0.30008769035339355,0.7773863077163696,169.7000274658203,1.7578291954301497,0.8789145977150749,0.34153521060943604,0.8440502285957336,757.5344848632812,7.8468828433514455,3.9234414216757227,0.15404896438121796,0.38241046667099,90,0
0.9,0.4857142857142857,340,10.625,3314,2569.597900390625,2569.597900390625,0.8370947753681856,0.6384495496749878,0.36828234791755676,0.9407111406326294,0.6109755039215088,0.4373401403427124,1.030370831489563,85.11079406738281,243.74960327148438,2.8639094011801385,1.4319547005900692,0.2948111593723297,0.7206168174743652,215.74395751953125,2.5348601183150192,1.2674300591575096,0.32403022050857544,0.7619486451148987,626.2395629882812,7.357933501272271,3.6789667506361354,0.1353682428598404,0.3801184594631195,90,1
0.9287169042769857,0.5409252669039146,491,15.34375,4860,3654.4755859375,3654.4755859375,0.8268815675966609,0.7035884261131287,0.41332709789276123,0.9452460408210754,0.6139743328094482,0.442028284072876,1.0297662019729614,83.95474243164062,249.81793212890625,2.9756262111377234,1.4878131055688617,0.4367537498474121,0.7765884399414062,228.26443481445312,2.7188986375643442,1.3594493187821721,0.41507166624069214,0.7844282388687134,523.7988891601562,6.239062547141452,3.119531273570726,0.3874317705631256,0.6090837121009827,90,2
0.8594594594594595,0.37767220902612825,370,11.5625,3606,2627.5078125,2627.5078125,0.8191771268844604,0.671581506729126,0.4067581295967102,0.9323348999023438,0.7007650136947632,0.5284429788589478,1.1100999116897583,81.0540542602539,247.7267608642578,3.056315481380361,1.5281577406901805,0.37090933322906494,0.7411673665046692,203.61431884765625,2.512080619605744,1.256040309802872,0.3578985333442688,0.7774002552032471,699.55029296875,8.630663812603204,4.315331906301602,0.29879751801490784,0.48589032888412476,90,3
0.9459459459459459,0.6862745098039216,370,11.5625,3658,2758.51513671875,2758.51513671875,0.83858634910068,0.5723617076873779,0.34730634093284607,0.919881284236908,0.6526898741722107,0.48152342438697815,1.0406407117843628,89.60081481933594,240.33103942871094,2.6822416728385297,1.3411208364192648,0.1609829068183899,0.6765015721321106,203.5513916015625,2.271758264832609,1.1358791324163044,0.13859179615974426,0.7171050310134888,665.3201904296875,7.425381027741623,3.7126905138708115,0.16087423264980316,0.3995860517024994,90,4
0.9083969465648855,0.4636363636363636,393,12.28125,3891,2890.04296875,2890.04296875,0.8232352322597843,0.7124624252319336,0.4200102984905243,0.9455121755599976,0.6438843011856079,0.4888719618320465,1.0008584260940552,115.9054183959961,222.6829071044922,1.921246738816696,0.960623369408348,0.36181363463401794,0.8328584432601929,175.26231384277344,1.5121149318833553,0.7560574659416777,0.32916197180747986,0.8681570291519165,708.6123046875,6.113711632242197,3.0568558161210984,0.3210362493991852,0.5647887587547302,90,5
0.8698347107438017,0.47144456886898095,484,15.125,4690,3327.86572265625,3327.86572265625,0.8072582555950181,0.6055197715759277,0.36050689220428467,0.932606041431427,0.6389448642730713,0.5134329795837402,0.9997053146362305,111.32624816894531,257.4620361328125,2.3126804358132684,1.1563402179066342,0.2621093690395355,0.7595502138137817,213.1923828125,1.9150235125948532,0.9575117562974266,0.257162481546402,0.8028877973556519,656.1027221679688,5.893513281542439,2.9467566407712193,0.2176603376865387,0.49566134810447693,90,6
0.8914549653579676,0.38029556650246304,433,13.53125,4237,3068.15576171875,3068.15576171875,0.8091372430462209,0.6093249320983887,0.36753514409065247,0.925097644329071,0.7050032019615173,0.5362818241119385,1.0536630153656006,83.10995483398438,254.5543212890625,3.062861985637526,1.531430992818763,0.32558953762054443,0.7191511392593384,214.18910217285156,2.5771774584729745,1.2885887292364873,0.30240005254745483,0.7492812871932983,701.064453125,8.43538484078599,4.217692420392995,0.2771625220775604,0.47188800573349,90,7
